PRECINCT_NAME,CANDIDATE_FULL_NAME,contest_party_id,candidate_party_id,CONTEST_TYPE,contest_id,CONTEST_ORDER,CANDIDATE_ORDER,CONTEST_FULL_NAME,TOTAL,PRECINCT_ID,precinct_order,contest_vote_for,PROCESSED_DONE,PROCESSED_STARTED,CONTEST_TOTAL,IS_WRITEIN,undervote,overvote
0323 JENTILLY," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),245,323,323,2,1,1,1299,0,973,8
0323 JENTILLY," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),194,323,323,2,1,1,1299,0,973,8
0323 JENTILLY," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),364,323,323,2,1,1,1299,0,973,8
0323 JENTILLY,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),9,323,323,2,1,1,1299,1,973,8
0327 JUPITER," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),322,327,327,2,1,1,1707,0,1353,22
0327 JUPITER," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),287,327,327,2,1,1,1707,0,1353,22
0327 JUPITER," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),497,327,327,2,1,1,1707,0,1353,22
0327 JUPITER," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),300,327,327,2,1,1,1707,0,1353,22
0327 JUPITER," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),297,327,327,2,1,1,1707,0,1353,22
0327 JUPITER,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),4,327,327,2,1,1,1707,1,1353,22
0339 KOKOPELLI," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),361,339,339,2,1,1,2039,0,1707,10
0339 KOKOPELLI," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),386,339,339,2,1,1,2039,0,1707,10
0339 KOKOPELLI," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),494,339,339,2,1,1,2039,0,1707,10
0339 KOKOPELLI," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),474,339,339,2,1,1,2039,0,1707,10
0339 KOKOPELLI," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),313,339,339,2,1,1,2039,0,1707,10
0339 KOKOPELLI,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),11,339,339,2,1,1,2039,1,1707,10
0345 LAKEWOOD," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),373,345,345,2,1,1,2091,0,1793,28
0345 LAKEWOOD," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),384,345,345,2,1,1,2091,0,1793,28
0345 LAKEWOOD," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),444,345,345,2,1,1,2091,0,1793,28
0345 LAKEWOOD," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),473,345,345,2,1,1,2091,0,1793,28
0345 LAKEWOOD," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),409,345,345,2,1,1,2091,0,1793,28
0345 LAKEWOOD,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),8,345,345,2,1,1,2091,1,1793,28
0365 LONE BUTTE," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),0,365,365,2,1,1,0,0,0,0
0365 LONE BUTTE," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),0,365,365,2,1,1,0,0,0,0
0365 LONE BUTTE," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),2,365,365,2,1,1,4,0,0,0
0365 LONE BUTTE," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),0,365,365,2,1,1,0,0,0,0
0365 LONE BUTTE," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),2,365,365,2,1,1,4,0,0,0
0365 LONE BUTTE,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),0,365,365,2,1,1,0,1,0,0
0383 MAGIC STONE," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),386,383,383,2,1,1,2406,0,2060,20
0383 MAGIC STONE," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),493,383,383,2,1,1,2406,0,2060,20
0383 MAGIC STONE," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),508,383,383,2,1,1,2406,0,2060,20
0383 MAGIC STONE," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),593,383,383,2,1,1,2406,0,2060,20
0383 MAGIC STONE," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),400,383,383,2,1,1,2406,0,2060,20
0383 MAGIC STONE,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),26,383,383,2,1,1,2406,1,2060,20
0404 MCKEMY," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),225,404,404,2,1,1,1296,0,1216,14
0404 MCKEMY," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),207,404,404,2,1,1,1296,0,1216,14
0404 MCKEMY," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),346,404,404,2,1,1,1296,0,1216,14
0404 MCKEMY," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),256,404,404,2,1,1,1296,0,1216,14
0404 MCKEMY," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),257,404,404,2,1,1,1296,0,1216,14
0404 MCKEMY,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),5,404,404,2,1,1,1296,1,1216,14
0416 MITCHELL PARK," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),195,416,416,2,1,1,810,0,710,4
0416 MITCHELL PARK," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),105,416,416,2,1,1,810,0,710,4
0416 MITCHELL PARK," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),161,416,416,2,1,1,810,0,710,4
0416 MITCHELL PARK," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),92,416,416,2,1,1,810,0,710,4
0416 MITCHELL PARK," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),252,416,416,2,1,1,810,0,710,4
0416 MITCHELL PARK,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),5,416,416,2,1,1,810,1,710,4
0418 MODOC," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),125,418,418,2,1,1,859,0,793,2
0418 MODOC," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),190,418,418,2,1,1,859,0,793,2
0418 MODOC," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),174,418,418,2,1,1,859,0,793,2
0418 MODOC," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),206,418,418,2,1,1,859,0,793,2
0418 MODOC," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),160,418,418,2,1,1,859,0,793,2
0418 MODOC,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),4,418,418,2,1,1,859,1,793,2
0450 OPTIMIST," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),422,450,450,2,1,1,2231,0,1505,24
0450 OPTIMIST," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),471,450,450,2,1,1,2231,0,1505,24
0450 OPTIMIST," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),437,450,450,2,1,1,2231,0,1505,24
0450 OPTIMIST," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),506,450,450,2,1,1,2231,0,1505,24
0450 OPTIMIST," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),391,450,450,2,1,1,2231,0,1505,24
0450 OPTIMIST,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),4,450,450,2,1,1,2231,1,1505,24
0462 PALMDALE," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),60,462,462,2,1,1,295,0,245,2
0462 PALMDALE," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),65,462,462,2,1,1,295,0,245,2
0462 PALMDALE," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),55,462,462,2,1,1,295,0,245,2
0462 PALMDALE," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),60,462,462,2,1,1,295,0,245,2
0462 PALMDALE," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),54,462,462,2,1,1,295,0,245,2
0462 PALMDALE,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),1,462,462,2,1,1,295,1,245,2
0463 PALMER," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),311,463,463,2,1,1,1363,0,1019,4
0463 PALMER," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),199,463,463,2,1,1,1363,0,1019,4
0463 PALMER," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),301,463,463,2,1,1,1363,0,1019,4
0463 PALMER," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),228,463,463,2,1,1,1363,0,1019,4
0463 PALMER," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),318,463,463,2,1,1,1363,0,1019,4
0463 PALMER,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),6,463,463,2,1,1,1363,1,1019,4
0483 PEPPERWOOD," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),201,483,483,2,1,1,955,0,725,4
0483 PEPPERWOOD," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),177,483,483,2,1,1,955,0,725,4
0483 PEPPERWOOD," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),244,483,483,2,1,1,955,0,725,4
0483 PEPPERWOOD," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),176,483,483,2,1,1,955,0,725,4
0483 PEPPERWOOD," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),150,483,483,2,1,1,955,0,725,4
0483 PEPPERWOOD,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),7,483,483,2,1,1,955,1,725,4
0494 PINTO," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),154,494,494,2,1,1,1096,0,948,10
0494 PINTO," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),222,494,494,2,1,1,1096,0,948,10
0494 PINTO," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),249,494,494,2,1,1,1096,0,948,10
0494 PINTO," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),267,494,494,2,1,1,1096,0,948,10
0494 PINTO," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),204,494,494,2,1,1,1096,0,948,10
0494 PINTO,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),0,494,494,2,1,1,0,1,948,10
0515 REDDEN," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),217,515,515,2,1,1,1065,0,663,8
0515 REDDEN," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),195,515,515,2,1,1,1065,0,663,8
0515 REDDEN," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),241,515,515,2,1,1,1065,0,663,8
0515 REDDEN," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),209,515,515,2,1,1,1065,0,663,8
0515 REDDEN," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),202,515,515,2,1,1,1065,0,663,8
0515 REDDEN,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),1,515,515,2,1,1,1065,1,663,8
0524 RIO SALADO," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),171,524,524,2,1,1,844,0,758,12
0524 RIO SALADO," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),132,524,524,2,1,1,844,0,758,12
0524 RIO SALADO," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),173,524,524,2,1,1,844,0,758,12
0524 RIO SALADO," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),152,524,524,2,1,1,844,0,758,12
0524 RIO SALADO," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),213,524,524,2,1,1,844,0,758,12
0524 RIO SALADO,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),3,524,524,2,1,1,844,1,758,12
0528 RIVERVIEW," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),74,528,528,2,1,1,394,0,362,12
0528 RIVERVIEW," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),80,528,528,2,1,1,394,0,362,12
0528 RIVERVIEW," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),96,528,528,2,1,1,394,0,362,12
0528 RIVERVIEW," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),81,528,528,2,1,1,394,0,362,12
0528 RIVERVIEW," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),59,528,528,2,1,1,394,0,362,12
0528 RIVERVIEW,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),4,528,528,2,1,1,394,1,362,12
0531 ROCKLEDGE," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),300,531,531,2,1,1,2350,0,1770,30
0531 ROCKLEDGE," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),602,531,531,2,1,1,2350,0,1770,30
0531 ROCKLEDGE," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),426,531,531,2,1,1,2350,0,1770,30
0531 ROCKLEDGE," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),624,531,531,2,1,1,2350,0,1770,30
0531 ROCKLEDGE," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),388,531,531,2,1,1,2350,0,1770,30
0531 ROCKLEDGE,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),10,531,531,2,1,1,2350,1,1770,30
0534 ROLLING HILLS," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),206,534,534,2,1,1,903,0,769,16
0534 ROLLING HILLS," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),157,534,534,2,1,1,903,0,769,16
0534 ROLLING HILLS," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),176,534,534,2,1,1,903,0,769,16
0534 ROLLING HILLS," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),167,534,534,2,1,1,903,0,769,16
0534 ROLLING HILLS," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),191,534,534,2,1,1,903,0,769,16
0534 ROLLING HILLS,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),6,534,534,2,1,1,903,1,769,16
0538 ROTARY PARK," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),453,538,538,2,1,1,2140,0,1504,34
0538 ROTARY PARK," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),351,538,538,2,1,1,2140,0,1504,34
0538 ROTARY PARK," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),456,538,538,2,1,1,2140,0,1504,34
0538 ROTARY PARK," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),391,538,538,2,1,1,2140,0,1504,34
0538 ROTARY PARK," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),474,538,538,2,1,1,2140,0,1504,34
0538 ROTARY PARK,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),15,538,538,2,1,1,2140,1,1504,34
0557 SANDIA," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),261,557,557,2,1,1,1504,0,1296,10
0557 SANDIA," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),298,557,557,2,1,1,1504,0,1296,10
0557 SANDIA," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),290,557,557,2,1,1,1504,0,1296,10
0557 SANDIA," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),334,557,557,2,1,1,1504,0,1296,10
0557 SANDIA," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),316,557,557,2,1,1,1504,0,1296,10
0557 SANDIA,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),5,557,557,2,1,1,1504,1,1296,10
0567 SCUDDER," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),396,567,567,2,1,1,2117,0,1591,42
0567 SCUDDER," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),397,567,567,2,1,1,2117,0,1591,42
0567 SCUDDER," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),484,567,567,2,1,1,2117,0,1591,42
0567 SCUDDER," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),429,567,567,2,1,1,2117,0,1591,42
0567 SCUDDER," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),406,567,567,2,1,1,2117,0,1591,42
0567 SCUDDER,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),5,567,567,2,1,1,2117,1,1591,42
0574 SHALIMAR," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),190,574,574,2,1,1,803,0,625,10
0574 SHALIMAR," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),107,574,574,2,1,1,803,0,625,10
0574 SHALIMAR," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),175,574,574,2,1,1,803,0,625,10
0574 SHALIMAR," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),119,574,574,2,1,1,803,0,625,10
0574 SHALIMAR," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),210,574,574,2,1,1,803,0,625,10
0574 SHALIMAR,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),2,574,574,2,1,1,803,1,625,10
0590 SMP 1," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),2,590,590,2,1,1,4,0,0,0
0590 SMP 1," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),0,590,590,2,1,1,0,0,0,0
0590 SMP 1," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),0,590,590,2,1,1,0,0,0,0
0590 SMP 1," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),0,590,590,2,1,1,0,0,0,0
0590 SMP 1," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),2,590,590,2,1,1,4,0,0,0
0590 SMP 1,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),0,590,590,2,1,1,0,1,0,0
0591 SMP 2," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),0,591,591,2,1,1,0,0,8,0
0591 SMP 2," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),0,591,591,2,1,1,0,0,8,0
0591 SMP 2," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),0,591,591,2,1,1,0,0,8,0
0591 SMP 2," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),0,591,591,2,1,1,0,0,8,0
0591 SMP 2," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),0,591,591,2,1,1,0,0,8,0
0591 SMP 2,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),0,591,591,2,1,1,0,1,8,0
0592 SMP 3," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),0,592,592,2,1,1,0,0,6,0
0592 SMP 3," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),1,592,592,2,1,1,6,0,6,0
0592 SMP 3," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),2,592,592,2,1,1,6,0,6,0
0592 SMP 3," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),0,592,592,2,1,1,0,0,6,0
0592 SMP 3," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),3,592,592,2,1,1,6,0,6,0
0592 SMP 3,Write-In Candidate,,0,0,113,107,6,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),0,592,592,2,1,1,0,1,6,0
0598 SOUTH MTN PARK," - HODGE, BERDETTA B.",,0,0,113,107,1,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),24,598,598,2,1,1,79,0,75,0
0598 SOUTH MTN PARK," - KLYPE, VIOLA",,0,0,113,107,2,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),15,598,598,2,1,1,79,0,75,0
0598 SOUTH MTN PARK," - MCCLENAHAN, DEEANNE",,0,0,113,107,3,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),13,598,598,2,1,1,79,0,75,0
0598 SOUTH MTN PARK," - SCHMOLL, BRANDON",,0,0,113,107,4,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),7,598,598,2,1,1,79,0,75,0
0598 SOUTH MTN PARK," - SHRIVASTAVA, VEEKAS",,0,0,113,107,5,TEMPE UNION 213 GOV BRD - 4YR (vote for 2),20,598,598,2,1,1,79,0,75,0
